Реестр действующих лицензий,,,,,,,,
,"на ""01"" августа 2012 г.",,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
"КГУ ""Кубаньлицторг-контроль""",,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
№№ п/п,"Код бланка (серия, номер)",Срок действия лицензии,Лицензиат,ИНН,Юридический адрес,Место торговли,Вид объекта,
1,2,3,4,5,6,7,8,
133.,АК 060510 № рег. 2338,02.07.2012 - 01.07.2013,"ООО ""Абинскрыбхоз"", Григорян Арам Михайлович",2323028470,"г. Абинск, ул. Парковая, 1 Б тел: 8-918-483-999-7","г. Абинск, ул. Дачная, 40 А"," ""организация розничной торговли""",
134.,АК 039478 № рег. 5401,24.08.2007 - 24.08.2008 (прол) 24.08.2008 - 24.08.2009 24.08.2009 - 24.08.2012,"ЗАО ""Абрау-Дюрсо"", Науменко Николай Викторович",2315092440,"с. Абрау-Дюрсо, ул. Промышленная, 19 тел: 27-54-05","Новороссийск г., с. Абрау-Дюрсо, ул. Промышленная, 19"," ""магазин ""Заводской""""",
135.,АК 039678 № рег. 5576,06.09.2007 - 06.09.2008 (прол) 06.09.2008 - 06.09.2009 06.09.2009 - 06.09.2012,,,,"Новороссийск г., с. Абрау-Дюрсо, ул. Промышленная, 19"," ""магазин ""Винный погребок""""",
136.,АК 047912 № рег. 1068,22.05.2009 - 22.05.2014,,,,"Новороссийск г., с. Абрау-Дюрсо, ул. Промышленная, 19"," ""закусочная ( 4 зала)""",
137.,АК 059209 № рег. 1145,04.04.2012 - 03.04.2014,"ООО ""Абрау-Н"", Башмур Диана Владимировна",2315158267,"г. Новороссийск, ул. Видова, 83, кв. 69 тел: 88617-22-13-10","г. Новороссийск, пр. Дзержинского, 207"," ""организация розничной торговли""",
138.,АК 051643 № рег. 394,20.05.2010 - 20.05.2015,"ООО ""Абрау-Юг-Вино"", Сехненко Татьяна Николаевна",2315118360,"г. Новороссийск, ул. проспект Ленина, 77, 79 тел: 23-12-40","Новороссийск г., пос. Абрау-Дюрсо, ул. Промышленная, 20"," ""закусочная ""Оазис""""",
139.,АК 057091 № рег. 2400,03.08.2011 - 02.08.2012,"ООО ""Абсолют"", Коноводова Вера Викторовна",2314019221,"г. Лабинск, ул. Калинина, 277 тел: 6-86-52","г. Лабинск, ул. Калинина, 277"," ""организация розничной торговли""",
140.,АК 059082 № рег. 1010,19.03.2012 - 18.03.2014,"ООО ""Абсолют"", Волошин Евгений Алексеевич",6126003787,"г. Краснодар, ул. Сормовская, 116 а тел: 2-28-42-64; 8961-59-83-088","Краснодар г., пос. Лазурный, ул. Спортивная, 33"," ""организация розничной торговли""",
141.,,,,,,"Краснодар г., пос. Лазурный, ул. Спортивная, 33"," ""организация общественного питания""",
142.,АК 059469 № рег. 1395,28.04.2012 - 27.04.2013,"ООО ""Абсолют"", Ильичев А.А.",2301058079,"г. Анапа, пер. Летний, 18 тел: 8-86133-24-7-42; 8918- 46-11-635","г. Анапа, ул. Горького,  / ул. Крестьянская, 78 / 24 А"," ""организация розничной торговли""",
143.,,,,,,"г. Анапа, ул. Набережная, (район санатория ""Малая бухта"")"," ""организация общественного питания  ""Скала Грез""""",
144.,АК 059575 № рег. 1492,06.05.2012 - 05.05.2013,"ООО ""Абсолют"", Садыков Владимир Сергеевич",2308185929,"г. Краснодар, проспект. Чекистов , 12/1 тел: 2-61-60-20","г. Краснодар, проспект. Чекистов , 12/1"," ""организация розничной торговли""",
147.,АК 046091 № рег. 3660,30.10.2008 - 30.10.2009 (прол) 30.10.2009 - 30.10.2010 31.10.2010 - 30.10.2011 31.10.2011 - 30.10.2012,"ООО "" Авангард"", Молочков Алексей Вячеславович",2309113613,"г. Краснодар, ул. Таманская, 131 тел: 8-918-44-58-180","г. Краснодар, ул. Таманская, 131"," ""кафе""",
148.,АК 057879 № рег. 3186,13.12.2011 - 12.12.2012,"ООО ""Авангард"", Белкин Андрей Олегович",2308128328,"г. Краснодар, ул. Урицкого,  30 тел: 2216588, 8988-55-96-373","г. Краснодар, ул. Калинина, 172/ ул.Урицкого, 30"," ""организация общественного питания""",
149.,АК 060035 № рег. 1942,09.06.2012 - 08.06.2013,"ООО "" Авангард"", Яланский Д.И.",2304045543,"г. Геленджик, ул. Колхозная, 76 тел: 8-928-418-93-93","Геленджик г., с. Прасковеевка, район пляжа"," ""организация общественного питания""",
150.,АК 060134 № рег. 2045,15.06.2012 - 14.06.2013,"ООО ""Авангард"", Печень Виктория Владимировна",2304045751,"ст-ца Динская, ул. Октябрьская, 106, кв. 22 тел: 8-918-440-90-59","Геленджик г., с. Дивноморское, ул. Ленина, 10"," ""организация общественного питания""",
151.,,,,,,"Геленджик г., с. Дивноморское, ул. Приморская, 9"," ""организация общественного питания""",
152.,АК 060207 № рег. 2126,22.06.2012 - 21.06.2013,"ООО ""Авангард"", Кизяев Иван Валерьевич",2365019029,"г. Туапсе, ул. Софьи Перовской, 2 тел: 8-929-833-03-09","Туапсинский р-н, с. Ольгинка, территория ОК ""Геолог Ямала"""," ""организация общественного питания-ресторан""Атамань""",
153.,АК 060570 № рег. 2387,03.07.2012 - 02.07.2013,"ООО ""Авангард-21"", Колесниченко Геннадий Николаевич",2311094478,"г. Краснодар, ул. 1 Мая, 167 тел: 8-918-43-20-800; 8918-128-47-00","г. Краснодар, ул. 1 Мая, 167"," ""организация розничной торговли""",
154.,АК 059666 № рег. 1607,17.05.2012 - 16.05.2013,"ООО ""Авангард-плюс"", Журба Виктория Владимировна",2361007960,"ст-ца Ясенская, ул. Толстого, 107 тел: 8-928-23-633-72","Ейский р-н, ст-ца Ясенская, ул. Пушкина, 57 А"," ""организация розничной торговли - магазин ""Сибирь""""",
155.,АК 057469 № рег. 2764,28.09.2011 - 27.09.2012,"ООО ""Авантаж"", Комиссарова Ирина Анатольенва",2365017751,"г. Туапсе, ул. Сочинская, 2 тел: 86167-5-75-99","г. Туапсе, ул. Сочинская, 2"," ""организация общественного питания""",
156.,АК 057680 № рег. 2977,03.11.2011 - 02.11.2012,"ООО ""Август"", Ермакова Лариса Анатольевна",2348025255,"пос. Ильский, ул. Первомайская, 52 а тел: 8(266) 68-8-09; 8 (918) 33-59-464","Северский р-н, пос. Ильский, ул. Первомайская, 52 а"," ""организация розничной торговли""",
157.,АК 060001 № рег. 1932,11.06.2012 - 10.06.2013,"ООО ""Авенир"", Феоктистова  Альбина Владимировна",2311022716,"г. Краснодар, ул. 40 лет Победы, 54 тел: 252-60-53","г. Краснодар, ул. 40 лет Победы, 54"," ""организация розничной торговли-магазин ""Продукты""""",
158.,АК 060391 № рег. 2310,13.07.2012 - 12.07.2013,"ООО ""Авеол-2"", Степанян Рубел Сергеевич",2310042396,"г. Краснодар, ул. Карасунская, 86 тел: 273-21-31","г. Краснодар,  . пр.Чекистов, 35/1"," ""организация общественного питания""",
159.,АК 051688 № рег. 438,23.03.2010 - 23.03.2013,"ООО ""Авеста"", Лукьянченко П.А.",2302051943,"г. Армавир, ул. Воровского, 60 тел: (86137)2-19-99","г. Армавир, ул. Советской Армии, 83"," ""магазин ""Кредо""""",
160.,АК 050317 № рег. 570,28.05.2010 - 27.05.2011 (прол) 28.05.2011 - 27.05.2012 28.05.2012 - 27.05.2013,"ООО ""Авиа-Транс"", Коштоян С.Г.",2317039498,"г. Сочи, пер. Ривьерский, 5 тел: 8-988-236-52-62","Адлерский р-н, г. Сочи, ул. Свердлова, в районе Дома Быта"," ""магазин""",
161.,,,,,,"Адлерский р-н, г. Сочи, ул. Свердлова, в районе Дома Быта"," ""кафе ""Киликия""""",
164.,АК 060027 № рег. 1945,17.06.2012 - 16.06.2013,"ООО ""Авикс"", Семизаров Р.Е.",2312014490,"г. Краснодар, ул. Благоева, 2/1 тел: 270-25-06","г. Краснодар, ул. Селезнева, / ул.Стасова"," ""организация общественного питания""",
165.,АК 058721 № рег. 668,25.01.2012 - 24.01.2013,"ООО ""Авиценна"", Наджафова Ольга Пирголамовна",2329014392,"г. Гулькевичи, ул. Славянская, 76 тел: 3-27-37; 8918-440-34-56","г. Гулькевичи, ул. Короткова, 9"," ""организация розничной торговли""",
166.,АК 057434 № рег. 2751,22.09.2011 - 21.09.2012,"ООО ""Аврора"", Пузинов Александр Николаевич",2338011408,"хут. Сиротино, ул . Набережная, 8 тел: 8861-61-3-37-10","Ленинградский р-н, ст-ца Ленинградская, ул. Ленина, 79"," ""организация розничной торговли""",
