,,    ,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,"Реестр выданных лицензий, лицензий, действие которых приостановлено, и аннулированных лицензий на розничную продажу алкогольной продукции, а также зарегистрированных лицензий, выданных на территории иных муниципальных образований Иркутской области, по городу Иркутск",,,,,,,,,
,по состоянию на 1 августа 2012 года,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,№,"Наименование лицензиата, ИНН",Место государственной регистрации лицензиата,"Серия, номер бланка, Серия, номер, дата выдачи, срок действия лицензии","Местонахождение территориально обособленных объектов, на которых осуществляется лицензируемый вид деятельности","Дата приостановления лицензии, на какой срок",Дата возобновления действия лицензии,Дата прекращения действия лицензии,Дата аннулирования лицензии,Место выдачи лицензии 
,1,2,3,4,5,6,7,8,9,10
,86,"Мангуст, ООО, 3812090652","г.Иркутск, ул. Лермонтова, д. 61, оф. 193","38ме №003406, лиц.№АН00315Пр2 от 25.08.2010, действ.до 19.03.2012","магазин г.Иркутск, ул. Клары Цеткин, д. 9а; магазин г.Иркутск, ул. Багратиона, д. 54/10",,,20.03.2012 по истечению срока действия;,,
,87,"Шатаев, ООО, 3808137932","г.Иркутск, ул. Енисейская, д. 141","38ме №004318, лиц.№АН00319 от 26.03.2007, действ.до 26.03.2012","магазин г.Иркутск, - Топкинский (у почты)",,,27.03.2012 по истечению срока действия;,,
,88,"Иркутскснаб, ООО, 3811019738","г.Иркутск, ул. Дальневосточная, д. 63, оф. 23","38ме №004319, лиц.№АН00320 от 26.03.2007, действ.до 26.03.2012","кафе г.Иркутск, ул. Сурнова, д. 29",,,27.03.2012 по истечению срока действия;,,
,89,"Людмила, ООО, 3812092642","г.Иркутск, м/р-н Первомайский, д. 81, оф. 15","38ме №004320, лиц.№АН00321 от 26.03.2007, действ.до 26.03.2012","магазин г.Иркутск, м/р-н Первомайский (ост. ""6-я школа"")",,,27.03.2012 по истечению срока действия;,,
,90,"ЯВА, ООО, 3811106719","г.Иркутск, ул. Советская, д. 96, оф. 322","38ме №004345, лиц.№АН00327 от 27.04.2007, действ.до 27.04.2012","магазин г.Иркутск, ул. Советская (ост. ""Эталон"")",,,28.04.2012 по истечению срока действия;,,
,91,"Чинар, ООО, 3811099275","г.Иркутск, ул. Трудовая, д. 129","38ме №004347, лиц.№АН00328 от 28.04.2007, действ.до 01.05.2012","отдел г.Иркутск, ул. Карла Либкнехта, д. 239а",,,02.05.2012 по истечению срока действия;,,
,92,"Кристи, ООО, 3808149550","г.Иркутск, ул. Свердлова, д. 23а","38ме №004349, лиц.№АН00329 от 03.05.2007, действ.до 03.05.2012","кафе г.Иркутск, ул. Свердлова, д. 23а",,,04.05.2012 по истечению срока действия;,,
,93,"Анар, ООО, 3810039957","г.Иркутск, м/р-н Юбилейный, д. 56, оф. 71","38ме №005196, лиц.№АН00331Пр от 27.11.2009, действ.до 03.05.2012","магазин г.Иркутск, ул. Розы Люксембург (ост. ""6 м/р"")",,,04.05.2012 по истечению срока действия;,,
,94,"Карина, ООО, 3808164894","г.Иркутск, ул. Детская, д. 41","38ме №005195, лиц.№АН00332Пр3 от 26.11.2009, действ.до 09.05.2012","магазин г.Иркутск, ул. Детская, д. 41",,,10.05.2012 по истечению срока действия;,,
,95,"ЮЦ Статус, ООО, 3811086734","г.Иркутск, ул. Канадзавы, д. 3","38ме №003308, лиц.№АН00333Пр2 от 12.04.2010, действ.до 15.05.2012","кафе г.Иркутск, ул. Канадзавы, д. 3; кафе г.Иркутск, пер. Петрова, д. 18",,,16.05.2012 по истечению срока действия;,,
,96,"Чудо, ООО, 3808165489","г.Иркутск, ул. Карла Либкнехта, д. 65","38ме №004366, лиц.№АН00335 от 24.05.2007, действ.до 24.05.2012","магазин г.Иркутск, ул. Карла Либкнехта, д. 65",,,25.05.2012 по истечению срока действия;,,
,97,"Александрия, ООО, 3808128303","г.Иркутск, ул. Декабрьских Событий, д. 55, оф. 16","38ме №004367, лиц.№АН00336 от 25.05.2007, действ.до 27.05.2012","кафе г.Иркутск, ул. Иркутской 30-й дивизии, д. 25/3",,,28.05.2012 по истечению срока действия;,,
,98,"ТрактирЪ Бояре, ООО, 3812093621","г.Иркутск, ул. Лермонтова, д. 136/5","38ме №004379, лиц.№АН00340 от 04.06.2007, действ.до 04.06.2012","кафе г.Иркутск, ул. Лермонтова, д. 136/5",,,05.06.2012 по истечению срока действия;,,
,99,"БРИЗ, ООО, 3808162706","г.Иркутск, ул. Ушаковская, д. 29","38ме №004381, лиц.№АН00342 от 04.06.2007, действ.до 04.06.2012","отдел г.Иркутск, - Топкинский (конечная ост. автобуса № 27)",,,05.06.2012 по истечению срока действия;,,
,100,"Симба, ООО, 3808134949","г.Иркутск, ул. Иркутской 30-й дивизии, д. 3а, оф. 113","38ме №004386, лиц.№АН00343 от 14.06.2007, действ.до 14.06.2012","отдел г.Иркутск, ул. 5-й Армии -ул. Чкалова",,,15.06.2012 по истечению срока действия;,,
,101,"Шанс-Л, ООО, 3812095756","г.Иркутск, бул. Рябикова, д. 3а, оф. 112","38ме №004798, лиц.№АН00344Пр2 от 01.10.2008, действ.до 14.06.2012","магазин г. Тулун, ул. Гидролизная, д. 40; магазин г. Тулун, ул. Гидролизная, д. 42",,,15.06.2012 по истечению срока действия;,,
,102,"Бриг Фортуна, ООО, 3812093163","г.Иркутск, ул. Пушкина, д. 4, оф. 12","38ме №004389, лиц.№АН00345 от 18.06.2007, действ.до 18.06.2012","кафе г.Иркутск, м/р-н Университетский м/р (остановка ""Конечная"")",,,19.06.2012 по истечению срока действия;,,
,103,"Байкалфуд, ООО, 3808093474","г.Иркутск, ул. Марата, д. 22","38ме №004391, лиц.№АН00347 от 19.06.2007, действ.до 19.06.2012","кафе г.Иркутск, ул. Марата, д. 22",,,25.05.2012 Решение №504-02-2207/12 от 25.05.2012;,,
,104,"Маг-3, ООО, 3808162833","г.Иркутск, ул. Сергеева, д. 3/2, оф. 7","38ме №003302, лиц.№АН00349Пр от 07.04.2010, действ.до 20.06.2012","магазин г.Иркутск, ул. Байкальская, д. 237; магазин г.Иркутск, ул. Академическая, д. 27; магазин г.Иркутск, ул. Березовая Роща, д. 64б",,,21.06.2012 по истечению срока действия;,,
,105,"Меран, ООО, 3808149134","г.Иркутск, ул. Сурикова, д. 4","38ме №004414, лиц.№АН00353Пр от 12.07.2007, действ.до 25.06.2012","бар г.Иркутск, ул. Сурикова, д. 4",,,26.06.2012 по истечению срока действия;,,
,106,"Азия-Турс, ООО, 3808107085","г.Иркутск, ул. Байкальская, д. 14б","38ме №004408, лиц.№АН00354 от 02.07.2007, действ.до 02.07.2012","кафе г.Иркутск, ул. Байкальская, д. 14б",,,03.07.2012 по истечению срока действия;,,
,107,"Герваси, ООО, 3808109614","г.Иркутск, ул. Розы Люксембург, д. 180","38ме №005054, лиц.№АН00355Пр6 от 03.06.2009, действ.до 03.07.2012","магазин г.Иркутск, ул. Улан-Баторская конечная ост. автобуса №4; кафе г.Иркутск, ул. Октябрьской Революции, д. 1; магазин г.Иркутск, пр-т Маршала Жукова, д. 68 б/с 12, 362",,,04.07.2012 по истечению срока действия;,,
,108,"Космос, ООО, 3808137883","г.Иркутск, ул. Каховского, д. 17","38ме №004410, лиц.№АН00356 от 04.07.2007, действ.до 04.07.2012","магазин г.Иркутск, ул. Баррикад, д. 115",,,05.07.2012 по истечению срока действия;,,
,109,"Аллегро, ООО, 3812095139","г.Иркутск, м/р-н Приморский, д. 8, оф. 23","38МЕ №004419, лиц.№АН00359 от 13.07.2007, действ.до 15.07.2012","кафе г.Иркутск, ул. Лермонтова, д. 87",,,16.07.2012 по истечению срока действия;,,
,110,"ЖАННА, ООО, 3810047370","г.Иркутск, ул. Украинская, д. 10","38ме №004427, лиц.№АН00361 от 25.07.2007, действ.до 25.07.2012","отдел г.Иркутск, ул. Украинская, д. 10",,,26.07.2012 по истечению срока действия; ,,
,111,"ИМПЕРИАЛ, ООО, 3812083976","г.Иркутск, ул. Грибоедова, д. 1","38ме №003584, лиц.№АН00362Пр от 31.12.2010, действ.до 25.07.2012","павильон г.Иркутск, ул. Грибоедова у дома №1; отдел г.Иркутск, ул. Карпинская, д. 23",,,26.07.2012 по истечению срока действия; ,,
,112,"ФИРМА СТРОЙИНДУСТРИЯ, ЗАО, 3811017106","г.Иркутск, ул. Дальневосточная, д. 158/2","38ме №005074, лиц.№АН00365Пр от 09.07.2009, действ.до 07.08.2012","кафе г.Иркутск, Лисиха мр-н, ул. Дальневосточная, д. 158/2",,,21.06.2012 Решение №504-02-2607/12 от 19.06.2012;,,
,113,"Грация, ООО, 3827025159","д. Куда, ул. 70 лет Октября, д. 14, оф. 2","38ме №004439, лиц.№АН00366 от 08.08.2007, действ.до 08.08.2012","магазин г.Иркутск, ул. Советская, д. 176/170",,,,,
,114,"ГЕОБЕР, ООО, 3812097351","г.Иркутск, ул. Булавина, д. 12, оф. 7","38ме №004441, лиц.№АН00367 от 13.08.2007, действ.до 13.08.2012","магазин г.Иркутск, м/р-н Юбилейный, д. 10б",,,,,
,115,"Асиман, ООО, 3811111349","г.Иркутск, ул. Волжская, д. 13","№, лиц.№АН00368 от 17.08.2007, действ.до 19.08.2012","магазин г.Иркутск, ул. Волжская, д. 13",,,,,
,116,"КАССАНДРА, ООО, 3812095266","г.Иркутск, ул. Профсоюзная, д. 47, оф. 4","38ме №004449, лиц.№АН00369 от 20.08.2007, действ.до 20.08.2012","магазин г.Иркутск, бул. Рябикова у дома 52/8",,,,,
,117,"Винный рай, ООО, 3808132959","г.Иркутск, ул. Ленина, д. 18","38ме №005202, лиц.№АН00371Пр2 от 04.12.2009, действ.до 28.08.2012","кафе г.Иркутск, ул. Розы Люксембург, д. 95; бар г.Иркутск, ул. Байкальская, д. 105а; кафе г.Иркутск, бул. Рябикова, д. 5Б",,,,,
,118,"АВМ, ООО, 3811093322","г.Иркутск, ул. Коммунистическая, д. 76, оф. 51","38ме №004464, лиц.№АН00373 от 17.09.2007, действ.до 17.09.2012","магазин г.Иркутск, ул. Коммунистическая, д. 76",,,,,
